,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2008,Image2024
3636,Paradise,70986.0,142494.0,True,39.772018,-121.584574,0.0,965.0,0.0,125.0,574.0,391.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3637,Paradise,61408.0,131689.0,True,39.769091,-121.584986,0.0,832.0,0.0,132.0,574.0,258.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,True,1125.0,Economic,117250.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3638,Paradise,78084.0,118627.0,False,39.76805,-121.581561,0.0,1047.0,0.0,112.0,575.0,472.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3639,Paradise,87982.0,97116.0,False,39.769155,-121.635221,0.0,-1.0,0.0,90.0,575.0,-1.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3640,Paradise,24732.0,200000.0,False,39.755152,-121.59714,0.0,984.0,0.0,132.0,578.0,406.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3641,Paradise,112200.0,300900.0,False,39.737078,-121.57564,0.0,781.0,0.0,88.0,580.0,201.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3642,Paradise,118701.0,192284.0,True,39.734297,-121.63094,0.0,1105.0,0.0,62.0,581.0,524.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3643,Paradise,30000.0,100000.0,False,39.772391,-121.614272,0.0,1169.0,0.0,115.0,582.0,587.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3644,Paradise,66894.0,67209.0,False,39.745448,-121.621576,0.0,1054.0,0.0,65.0,582.0,472.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3645,Paradise,42480.0,157639.0,True,39.79038,-121.593084,0.0,1078.0,0.0,30.0,585.0,493.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3646,Paradise,185659.0,453373.0,True,39.794111,-121.575241,0.0,1023.0,0.0,66.0,585.0,438.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3647,Paradise,86633.0,156979.0,False,39.743627,-121.599046,0.0,833.0,0.0,99.0,586.0,247.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3648,Paradise,102000.0,158100.0,False,39.770829,-121.607405,0.0,755.0,0.0,121.0,586.0,169.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3649,Paradise,57164.0,105517.0,True,39.748966,-121.592431,0.0,1075.0,0.0,155.0,587.0,488.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3650,Paradise,128820.0,176000.0,False,39.731624,-121.564755,0.0,-1.0,0.0,28.0,587.0,-1.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3651,Paradise,94818.0,315000.0,False,39.730449,-121.651693,0.0,1216.0,0.0,55.0,587.0,629.0,1.0,0.600070053,1940.0,Post1940,RES1,3.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3652,Paradise,71914.0,126627.0,True,39.786373,-121.573787,0.0,1055.0,0.0,82.0,588.0,467.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3653,Paradise,72506.0,149959.0,False,39.777845,-121.607298,0.0,993.0,0.0,117.0,589.0,404.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3654,Paradise,36069.0,245000.0,False,39.757493,-121.641003,0.0,1182.0,0.0,66.0,589.0,593.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,True,1125.0,Economic,121320.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3655,Paradise,36069.0,245000.0,False,39.75273,-121.59886,0.0,-1.0,0.0,122.0,589.0,-1.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3656,Paradise,103387.0,62818.0,True,39.746544,-121.594963,0.0,861.0,0.0,135.0,592.0,269.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3657,Paradise,25764.0,116000.0,False,39.76782,-121.627122,0.0,1240.0,0.0,136.0,593.0,647.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3658,Paradise,117300.0,163200.0,False,39.777924,-121.612942,0.0,792.0,0.0,98.0,593.0,199.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3659,Paradise,164046.0,78370.0,False,39.732395,-121.638355,0.0,1219.0,0.0,61.0,594.0,625.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3660,Paradise,29886.0,145309.0,True,39.747203,-121.593358,0.0,762.0,0.0,142.0,594.0,168.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3661,Paradise,94818.0,173326.0,True,39.745543,-121.653873,0.0,936.0,0.0,16.0,594.0,342.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3662,Paradise,63887.0,180335.0,True,39.733015,-121.635126,0.0,1156.0,0.0,61.0,594.0,562.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3663,Paradise,43329.0,79681.0,True,39.781203,-121.576564,0.0,937.0,0.0,99.0,595.0,342.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3664,Paradise,112200.0,236640.0,True,39.745946,-121.571867,0.0,888.0,0.0,56.0,595.0,293.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3665,Paradise,19394.0,265000.0,False,39.798314,-121.576888,0.0,1285.0,0.0,52.0,596.0,689.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3666,Paradise,80414.0,86795.0,True,39.76521,-121.630202,0.0,762.0,0.0,143.0,596.0,166.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3667,Paradise,15845.0,93679.0,False,39.769019,-121.632797,0.0,781.0,0.0,116.0,596.0,185.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3668,Paradise,126243.0,59337.0,True,39.780888,-121.599493,0.0,896.0,0.0,106.0,596.0,300.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3669,Paradise,49686.0,73936.0,True,39.771661,-121.585334,0.0,791.0,0.0,127.0,596.0,195.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3670,Paradise,78469.0,86319.0,False,39.77102,-121.614115,0.0,767.0,0.0,116.0,599.0,168.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3671,Paradise,27824.0,96000.0,False,39.741435,-121.570221,0.0,-1.0,0.0,78.0,599.0,-1.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,True,1125.0,Economic,117250.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3672,Paradise,28855.0,169000.0,False,39.767868,-121.633303,0.0,-1.0,0.0,119.0,599.0,-1.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3673,Paradise,123769.0,521957.0,True,39.738739,-121.62307,0.0,981.0,0.0,54.0,600.0,381.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3674,Paradise,22686.0,158748.0,False,39.767325,-121.582467,0.0,896.0,0.0,121.0,600.0,296.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3675,Paradise,122400.0,346800.0,False,39.739483,-121.575529,0.0,827.0,0.0,97.0,600.0,227.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3676,Paradise,127500.0,362100.0,False,39.780168,-121.576572,0.0,867.0,0.0,102.0,600.0,267.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3677,Paradise,32541.0,53596.0,False,39.785573,-121.599493,0.0,813.0,0.0,72.0,601.0,212.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3678,Paradise,24732.0,240000.0,False,39.769878,-121.600861,0.0,1110.0,0.0,116.0,601.0,509.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,True,1125.0,Economic,121320.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3679,Paradise,34523.0,230000.0,False,39.775545,-121.616459,0.0,-1.0,0.0,106.0,601.0,-1.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3680,Paradise,36781.0,9198.0,True,39.744471,-121.640129,0.0,741.0,0.0,96.0,601.0,140.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3681,Paradise,46949.0,33309.0,True,39.751205,-121.60031,0.0,775.0,0.0,110.0,602.0,173.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3682,Paradise,34007.0,113727.0,False,39.775854,-121.617463,0.0,708.0,0.0,106.0,602.0,106.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3683,Paradise,59080.0,154524.0,False,39.772903,-121.59163,0.0,1055.0,0.0,128.0,602.0,453.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3684,Paradise,72506.0,107538.0,True,39.778573,-121.611231,0.0,911.0,0.0,106.0,602.0,309.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3685,Paradise,47339.0,71879.0,False,39.752922,-121.589339,0.0,789.0,0.0,145.0,606.0,183.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3686,Paradise,66638.0,117352.0,True,39.768027,-121.617412,0.0,965.0,0.0,104.0,607.0,358.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3687,Paradise,110000.0,349000.0,False,39.767648,-121.585721,0.0,924.0,0.0,142.0,608.0,316.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3688,Paradise,70986.0,80029.0,False,39.768948,-121.617609,0.0,748.0,0.0,104.0,610.0,138.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,True,1125.0,Average,140467.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3689,Paradise,35700.0,135800.0,False,39.760689,-121.636034,0.0,1306.0,0.0,90.0,610.0,696.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3690,Paradise,10157.0,89840.0,True,39.741395,-121.569581,0.0,910.0,0.0,77.0,610.0,300.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3691,Paradise,28339.0,146880.0,False,39.743332,-121.574646,0.0,868.0,0.0,83.0,610.0,258.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,True,1125.0,Economic,117250.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3692,Paradise,63912.0,125000.0,False,39.751752,-121.599758,0.0,1092.0,0.0,112.0,614.0,478.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3693,Paradise,233556.0,176751.0,True,39.743691,-121.597319,0.0,880.0,0.0,102.0,614.0,266.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3694,Paradise,30000.0,28212.0,True,39.757179,-121.629009,0.0,-1.0,0.0,81.0,614.0,-1.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3695,Paradise,16488.0,163200.0,False,39.776287,-121.599825,0.0,741.0,0.0,137.0,615.0,126.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3696,Paradise,72506.0,75346.0,False,39.74234,-121.593552,0.0,763.0,0.0,104.0,615.0,148.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3697,Paradise,90599.0,207529.0,True,39.787968,-121.600039,0.0,1126.0,0.0,52.0,616.0,510.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,True,1125.0,Economic,117250.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3698,Paradise,47060.0,50690.0,True,39.785222,-121.580226,0.0,809.0,0.0,94.0,616.0,193.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3699,Paradise,25764.0,214200.0,True,39.757089,-121.58086,0.0,834.0,0.0,108.0,617.0,217.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3700,Paradise,49000.0,26288.0,False,39.756753,-121.585018,0.0,1077.0,0.0,124.0,617.0,460.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3701,Paradise,71642.0,203185.0,False,39.751571,-121.58538,0.0,1380.0,0.0,128.0,617.0,763.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3702,Paradise,107208.0,219942.0,False,39.736957,-121.633567,0.0,776.0,0.0,100.0,617.0,159.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3703,Paradise,137700.0,295800.0,True,39.752463,-121.581013,0.0,810.0,0.0,107.0,617.0,193.0,1.0,0.600070053,1940.0,Post1940,RES1,3.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3704,Paradise,41222.0,360000.0,False,39.768731,-121.607182,0.0,-1.0,0.0,115.0,617.0,-1.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3705,Paradise,132600.0,367200.0,False,39.734373,-121.574574,0.0,852.0,0.0,65.0,617.0,235.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3706,Paradise,127500.0,255000.0,True,39.759651,-121.637019,0.0,812.0,0.0,77.0,617.0,195.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Average,174990.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3707,Paradise,38266.0,83352.0,True,39.748911,-121.579963,0.0,-1.0,0.0,102.0,617.0,-1.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3708,Paradise,49000.0,114360.0,True,39.766483,-121.629915,0.0,712.0,0.0,139.0,620.0,92.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3709,Paradise,98505.0,335654.0,False,39.767888,-121.590998,0.0,897.0,0.0,139.0,621.0,276.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3710,Paradise,52698.0,115929.0,True,39.773421,-121.605997,0.0,1005.0,0.0,120.0,621.0,384.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3711,Paradise,91800.0,214200.0,True,39.765126,-121.590266,0.0,799.0,0.0,153.0,623.0,176.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3712,Paradise,91221.0,193508.0,False,39.777324,-121.618243,0.0,930.0,0.0,99.0,623.0,307.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3713,Paradise,63529.0,75084.0,True,39.753532,-121.584048,0.0,748.0,0.0,111.0,623.0,125.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3714,Paradise,65094.0,115770.0,True,39.743783,-121.631501,0.0,819.0,0.0,111.0,624.0,195.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3715,Paradise,78040.0,282886.0,True,39.770748,-121.616372,0.0,1085.0,0.0,114.0,624.0,461.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3716,Paradise,81879.0,112596.0,True,39.764607,-121.637587,0.0,1049.0,0.0,96.0,627.0,422.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3717,Paradise,114687.0,121976.0,True,39.769522,-121.594241,0.0,1386.0,0.0,133.0,627.0,759.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3718,Paradise,100395.0,137075.0,True,39.767135,-121.581774,0.0,783.0,0.0,118.0,628.0,155.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,True,1125.0,Economic,117250.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3719,Paradise,35700.0,168300.0,False,39.744379,-121.569837,0.0,822.0,0.0,61.0,628.0,194.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3720,Paradise,20400.0,158100.0,False,39.727966,-121.654657,0.0,825.0,0.0,35.0,628.0,197.0,1.0,0.600070053,1950.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3721,Paradise,82022.0,184698.0,True,39.762893,-121.629187,0.0,-1.0,0.0,117.0,628.0,-1.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3722,Paradise,83662.0,194979.0,True,39.77858,-121.616817,0.0,712.0,0.0,90.0,628.0,84.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3723,Paradise,67257.0,157027.0,True,39.743383,-121.595775,0.0,1091.0,0.0,107.0,629.0,462.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3724,Paradise,140000.0,285000.0,False,39.746444,-121.571661,0.0,803.0,0.0,57.0,629.0,174.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3725,Paradise,51000.0,135100.0,True,39.737473,-121.5696,0.0,1224.0,0.0,82.0,629.0,595.0,1.0,0.600070053,1950.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3726,Paradise,20611.0,215000.0,False,39.771226,-121.606311,0.0,988.0,0.0,116.0,631.0,357.0,1.0,0.600070053,1960.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3727,Paradise,25764.0,325000.0,False,39.745765,-121.633837,0.0,966.0,0.0,95.0,631.0,335.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3728,Paradise,83662.0,217201.0,False,39.769127,-121.632246,0.0,1155.0,0.0,113.0,631.0,524.0,1.0,0.600070053,1940.0,Post1940,RES1,1.0,False,1500.0,Economic,146415.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3729,Paradise,69910.0,165947.0,True,39.742316,-121.637691,0.0,831.0,0.0,116.0,631.0,200.0,1.0,0.600070053,1960.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3730,Paradise,122400.0,299676.0,False,39.768244,-121.627687,0.0,889.0,0.0,139.0,634.0,255.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Average,184125.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
3731,Paradise,30483.0,102000.0,False,39.775834,-121.603973,0.0,848.0,0.0,119.0,634.0,214.0,1.0,0.600070053,1940.0,Post1940,RES1,2.0,False,1500.0,Economic,156060.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
